second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
146;5;11;30;0,157894731;1;0,374238282;1;0,3055;2910;0,205799147;1;30;0;0;0;1
146;8;11;30;0,157894731;1;0,12047179;1;0,09834;2910;0,205799147;1;30;0;0;0;1
146;10;11;130;0,684210539;1;0,505289912;1;0,41248;8320;0,588401675;1;0;130;0;13078;1
147;10;11;182;0,752066135;1;0,815714955;1;0,8573;11648;0,666819334;1;0;182;0;13260;1
147;6;11;30;0,12396694;1;0,019817937;1;0,02083;2910;0,166590333;1;30;0;0;0;1
147;9;11;30;0,12396694;1;0,164467096;1;0,17285;2910;0,166590333;1;30;0;0;0;1
148;5;11;30;0,161290318;1;0,199158818;1;0,2052;2910;0,225686371;1;30;0;0;0;1
148;10;11;156;0,838709652;1;0,800841153;1;0,82513;9984;0,774313629;1;0;156;0;13416;1
149;4;11;30;0,161290318;1;0,159367844;1;0,1828;2910;0,225686371;1;30;0;0;0;1
149;10;11;156;0,838709652;1;0,840632141;1;0,96423;9984;0,774313629;1;0;156;0;13572;1
150;10;11;156;1;1;1;1;0,99214;9984;1;1;0;156;0;13728;1
151;10;11;156;0,838709652;1;0,636332393;1;0,56506;9984;0,774313629;1;0;156;0;13884;1
151;5;11;30;0,161290318;1;0,363667607;1;0,32294;2910;0,225686371;1;30;0;0;0;1
152;9;11;30;0,148514852;0,945544541;0,191192105;0,94475013;0,1564;2910;0,200675815;0,922626019;30;0;0;0;1
152;10;11;156;0,772277236;0,945544541;0,727070928;0,94475013;0,59477;9984;0,688504219;0,922626019;0;156;0;14040;1
152;5;10;11;0,054455444;0,054455444;0,055249855;0,055249855;0,0452;1122;0,077373974;0,077373974;11;0;0;0;1
152;4;11;5;0,024752475;0,945544541;0,026487101;0,94475013;0,02167;485;0,033445969;0,922626019;5;0;0;0;1
153;4;11;25;0,118483409;1;0,197687149;1;0,24258;2425;0,158300146;1;25;0;0;0;1
153;10;11;156;0,739336491;1;0,487254411;1;0,59792;9984;0,651739657;1;0;156;0;14196;1
153;6;11;30;0,1421801;1;0,31505844;1;0,38661;2910;0,189960182;1;30;0;0;0;1
154;10;11;156;1;1;1;1;0,99216;9984;1;1;0;156;0;14352;1
155;10;11;156;0,838709652;1;0,536958516;1;0,54092;9984;0,774313629;1;0;156;0;14508;1
155;5;11;30;0,161290318;1;0,463041514;1;0,46646;2910;0,225686371;1;30;0;0;0;1
156;10;11;156;0,945454538;1;0,949700892;1;0,73639;9984;0,919591069;1;0;156;0;14664;1
156;4;11;9;0,054545455;1;0,050299119;1;0,039;873;0,080408953;1;9;0;0;0;1
157;4;11;21;0,088607594;1;0,084059082;1;0,10368;2037;0,114175215;1;21;0;0;0;1
157;6;11;30;0,12658228;1;0,099807017;1;0,12311;2910;0,163107455;1;30;0;0;0;1
157;9;11;30;0,12658228;1;0,156502053;1;0,19304;2910;0,163107455;1;30;0;0;0;1
157;10;11;156;0,658227861;1;0,659631848;1;0,81363;9984;0,55960989;1;0;156;0;14820;1
158;10;11;156;1;1;1;1;0,98364;9984;1;1;0;156;0;14976;1
159;10;11;156;1;1;1;1;0,99994;9984;1;1;0;156;0;15132;1
160;10;11;156;0,722222209;1;0,656599283;1;0,55664;9984;0,631738782;1;0;156;0;15288;1
160;4;11;30;0,138888896;1;0,117640704;1;0,09973;2910;0,184130594;1;30;0;0;0;1
160;9;11;30;0,138888896;1;0,225759998;1;0,19139;2910;0,184130594;1;30;0;0;0;1
161;6;11;30;0,138888896;1;0,16189979;1;0,18907;2910;0,184130594;1;30;0;0;0;1
161;10;11;156;0,722222209;1;0,458613694;1;0,53558;9984;0,631738782;1;0;156;0;15444;1
161;5;11;30;0,138888896;1;0,379486501;1;0,44318;2910;0,184130594;1;30;0;0;0;1
162;10;11;156;1;1;1;1;0,98441;9984;1;1;0;156;0;15600;1
163;10;11;156;1;1;1;1;1,00018;9984;1;1;0;156;0;15756;1
164;10;11;156;0,968944073;1;0,972259104;1;0,7594;9984;0,953672767;1;0;156;0;15912;1
164;4;11;5;0,031055901;1;0,027740877;1;0,02167;485;0,046327252;1;5;0;0;0;1
165;4;11;25;0,08361204;0,752508342;0,144140273;0,800742149;0,13811;2425;0,100103199;0,688421071;25;0;0;0;1
