second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
501;5;11;30;0,46875;0,9375;0,596755683;0,969735205;0,31772;2910;0,467244714;0,934489429;30;0;0;0;0
501;0;11;30;0,46875;0,9375;0,372979492;0,969735205;0,19858;2910;0,467244714;0,934489429;30;0;0;0;0
501;8;9;4;0,0625;0,0625;0,030264817;0,030264817;0,01611;408;0,065510601;0,065510601;4;0;0;0;0
503;6;5;9;0,173076928;0,173076928;0,171596572;0,171596572;0,02939;684;0,173076928;0,173076928;0;0;9;0;0
503;5;2;11;0,211538464;0,211538464;0,210441917;0,210441917;0,03604;836;0,211538464;0,211538464;0;0;11;0;0
503;2;0;32;0,615384638;0,615384638;0,617961526;0,617961526;0,10583;2432;0,615384638;0,615384638;0;0;32;0;0
504;7;5;25;0,384615391;0,384615391;0,384779513;0,384779513;0,08255;1900;0,384615391;0,384615391;0;0;25;0;0
504;5;2;8;0,123076923;0,123076923;0,121621624;0,121621624;0,02609;608;0,123076923;0,123076923;0;0;8;0;0
504;2;0;32;0,492307693;0,492307693;0,493598849;0,493598849;0,1059;2432;0,492307693;0,492307693;0;0;32;0;0
505;10;5;14;0,259259254;0,259259254;0,258573383;0,258573383;0,04602;1064;0,259259254;0,259259254;0;0;14;0;0
505;5;2;9;0,166666672;0,166666672;0,16529493;0,16529493;0,02942;684;0,166666672;0,166666672;0;0;9;0;0
505;2;0;31;0,57407409;0,57407409;0,576131701;0,576131701;0,10254;2356;0,57407409;0,57407409;0;0;31;0;0
506;2;0;10;1;1;1;1;0,03275;760;1;1;0;0;10;0;0
507;1;0;37;1;1;1;1;0,12238;2812;1;1;0;0;37;0;0
529;7;6;3;1;1;1;1;0,01196;306;1;1;3;0;0;0;0
536;7;11;30;1;1;1;1;8,39856;2910;1;1;30;0;0;0;0
545;10;6;13;1;1;1;1;0,05347;1326;1;1;13;0;0;0;0
547;5;3;5;1;1;1;1;0,02026;510;1;1;5;0;0;0;0
554;9;11;30;1;1;1;1;1,22974;2910;1;1;30;0;0;0;0
555;6;7;20;1;1;1;1;0,08252;2040;1;1;20;0;0;0;0
579;9;10;9;1;1;1;1;0,03687;918;1;1;9;0;0;0;0
588;3;2;12;1;1;1;1;0,04565;1224;1;1;12;0;0;0;0
;;Ortalama;21,31547619;0,672619048;0,688488515;0,672619048;0,689733384;1,017005655;1886,964286;0,672619049;0,688671798;11,7797619;0;9,535714286;0;
;;Medyan;22;0,806250006;0,9375;0,959025234;0,969735205;0,086095;2040;0,806250006;0,934489429;7;0;0;0;
;;Maksimum;96;1;1;1;1;16,54333;7296;1;1;30;0;96;0;
;;Minimum;2;0,030837005;0,030837005;0,010096991;0,014543167;0,0062;152;0,030066689;0,030066689;0;0;0;0;
;;Standart Sapma;12,32112245;0,352714868;0,34808398;0,367775532;0,359770801;2,733924593;1047,783243;0,352273572;0,347538751;12,65877632;0;14,75017217;0;
;;Çarpýklýk;1,505141094;-0,381107032;-0,488051093;-0,462837318;-0,565619295;3,680298718;0,768416542;-0,375423458;-0,481844237;0,418855261;#SAYI/0!;2,204093535;#SAYI/0!;
;;Basýklýk;7,563180953;-1,538514606;-1,413172305;-1,510266855;-1,360215861;13,94248332;2,994064117;-1,546897221;-1,423720015;-1,568251758;#SAYI/0!;7,281448785;#SAYI/0!;
