second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
174.0;6;7;3;0.04109589010477066;0.04109589010477066;0.010594266466796398;0.010594266466796398;0.009490966796875;228;0.03780467435717583;0.03780467435717583;0;0;3;0;0
174.0;7;0;5;0.06849315017461777;0.06849315017461777;0.01856551505625248;0.01856551505625248;0.016632080078125;380;0.06300779432058334;0.06300779432058334;0;0;5;0;0
175.0;7;0;3;0.25;0.25;0.24450549483299255;0.24450549483299255;0.0095062255859375;228;0.25;0.25;0;0;3;0;0
175.0;3;2;9;0.75;0.75;0.7554945349693298;0.7554945349693298;0.0293731689453125;684;0.75;0.75;0;0;9;0;0
181.0;11;5;31;1.0;1.0;1.0;1.0;0.128204345703125;3162;1.0;1.0;31;0;0;0;0
182.0;8;12;30;1.0;1.0;1.0;1.0;9.081924438476562;2910;1.0;1.0;30;0;0;0;0
191.0;6;9;7;1.0;1.0;1.0;1.0;0.028564453125;714;1.0;1.0;7;0;0;0;0
192.0;8;12;30;1.0;1.0;1.0;1.0;2.80780029296875;2910;1.0;1.0;30;0;0;0;0
194.0;5;12;30;1.0;1.0;1.0;1.0;8.6220703125;2910;1.0;1.0;30;0;0;0;0
203.0;5;4;10;1.0;1.0;1.0;1.0;0.041046142578125;1020;1.0;1.0;10;0;0;0;0
209.0;1;8;3;1.0;1.0;1.0;1.0;0.011962890625;306;1.0;1.0;3;0;0;0;0
212.0;9;6;29;0.49152541160583496;0.49152541160583496;0.0758790597319603;0.0758790597319603;0.1198577880859375;2958;0.5040899515151978;0.5040899515151978;29;0;0;0;0
212.0;6;12;30;0.508474588394165;0.508474588394165;0.9241209626197815;0.9241209626197815;1.4597320556640625;2910;0.49591001868247986;0.49591001868247986;30;0;0;0;0
214.0;9;12;30;1.0;1.0;1.0;1.0;3.3860626220703125;2910;1.0;1.0;30;0;0;0;0
217.0;11;6;19;0.6333333253860474;0.6333333253860474;0.6383970379829407;0.6383970379829407;0.062713623046875;1444;0.6333333253860474;0.6333333253860474;0;0;19;0;0
217.0;6;7;4;0.13333334028720856;0.13333334028720856;0.1303199678659439;0.1303199678659439;0.0128021240234375;304;0.13333334028720856;0.13333334028720856;0;0;4;0;0
217.0;7;0;7;0.23333333432674408;0.23333333432674408;0.2312830090522766;0.2312830090522766;0.0227203369140625;532;0.23333333432674408;0.23333333432674408;0;0;7;0;0
218.0;10;6;27;0.36986300349235535;0.36986300349235535;0.37032583355903625;0.37032583355903625;0.0893096923828125;2052;0.36986300349235535;0.36986300349235535;0;0;27;0;0
218.0;6;7;39;0.534246563911438;0.534246563911438;0.5353369116783142;0.5353369116783142;0.1291046142578125;2964;0.534246563911438;0.534246563911438;0;0;39;0;0
218.0;7;0;7;0.09589041024446487;0.09589041024446487;0.09433723241090775;0.09433723241090775;0.0227508544921875;532;0.09589041024446487;0.09589041024446487;0;0;7;0;0
219.0;3;12;30;1.0;1.0;1.0;1.0;9.904266357421875;2910;1.0;1.0;30;0;0;0;0
229.0;7;12;30;1.0;1.0;1.0;1.0;0.862091064453125;2910;1.0;1.0;30;0;0;0;0
230.0;8;12;30;0.7692307829856873;0.7692307829856873;0.9384949207305908;0.9384949207305908;0.4551849365234375;2910;0.8096827864646912;0.8096827864646912;30;0;0;0;0
230.0;10;6;9;0.23076923191547394;0.23076923191547394;0.061505064368247986;0.061505064368247986;0.0298309326171875;684;0.19031719863414764;0.19031719863414764;0;0;9;0;0
231.0;10;6;9;1.0;1.0;1.0;1.0;0.029388427734375;684;1.0;1.0;0;0;9;0;0
233.0;4;1;24;1.0;1.0;1.0;1.0;0.099151611328125;2448;1.0;1.0;24;0;0;0;0
235.0;4;12;30;0.6976743936538696;0.6976743936538696;0.9098348021507263;0.9098348021507263;0.539520263671875;2910;0.6869688630104065;0.6869688630104065;30;0;0;0;0
235.0;2;5;13;0.302325576543808;0.302325576543808;0.09016519784927368;0.09016519784927368;0.053466796875;1326;0.3130311667919159;0.3130311667919159;13;0;0;0;0
238.0;10;12;30;1.0;1.0;1.0;1.0;2.936065673828125;2910;1.0;1.0;30;0;0;0;0
241.0;1;12;30;1.0;1.0;1.0;1.0;5.420745849609375;2910;1.0;1.0;30;0;0;0;0
246.0;11;12;30;1.0;1.0;1.0;1.0;2.1265106201171875;2910;1.0;1.0;30;0;0;0;0
248.0;8;11;10;0.3571428656578064;0.3571428656578064;0.3597254753112793;0.3597254753112793;0.0327911376953125;760;0.3571428656578064;0.3571428656578064;0;0;10;0;0
248.0;11;6;6;0.2142857164144516;0.2142857164144516;0.21325744688510895;0.21325744688510895;0.019439697265625;456;0.2142857164144516;0.2142857164144516;0;0;6;0;0
248.0;6;7;4;0.1428571492433548;0.1428571492433548;0.14060930907726288;0.14060930907726288;0.0128173828125;304;0.1428571492433548;0.1428571492433548;0;0;4;0;0
