second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
152;6;11;30;1;1;1;1;1,96327;2910;1;1;30;0;0;0;0
154;9;11;30;0,555555582;0,555555582;0,620718122;0,620718122;0,12608;2910;0,543113112;0,543113112;30;0;0;0;0
154;2;5;24;0,444444448;0,444444448;0,379281849;0,379281849;0,07704;2448;0,456886888;0,456886888;24;0;0;0;0
157;6;11;30;1;1;1;1;11,96094;2910;1;1;30;0;0;0;0
169;6;11;30;1;1;1;1;3,56636;2910;1;1;30;0;0;0;0
173;10;11;30;1;1;1;1;5,32906;2910;1;1;30;0;0;0;0
178;6;10;33;0,407407403;0,407407403;0,408558547;0,408558547;0,10912;2508;0,407407403;0,407407403;0;0;33;0;0
178;10;4;2;0,024691358;0,024691358;0,023081757;0,023081757;0,00616;152;0,024691358;0,024691358;0;0;2;0;0
178;4;1;24;0,296296299;0,296296299;0,296634853;0,296634853;0,07922;1824;0,296296299;0,296296299;0;0;24;0;0
178;1;0;22;0,271604925;0,271604925;0,27172485;0,27172485;0,07257;1672;0,271604925;0,271604925;0;0;22;0;0
197;4;8;7;1;1;1;1;0,02859;714;1;1;7;0;0;0;0
198;7;6;12;1;1;1;1;0,04935;1224;1;1;12;0;0;0;0
203;10;9;31;0,508196712;0,508196712;0,055328004;0,055328004;0,1282;3162;0,520750999;0,520750999;31;0;0;0;0
203;6;11;30;0,491803288;0,491803288;0,944671988;0,944671988;2,18896;2910;0,479249001;0,479249001;30;0;0;0;0
206;2;11;30;1;1;1;1;3,40773;2910;1;1;30;0;0;0;0
209;1;4;14;1;1;1;1;0,05762;1428;1;1;14;0;0;0;0
211;7;6;29;1;1;1;1;0,11938;2958;1;1;29;0;0;0;0
212;7;5;20;0,512820542;0,512820542;0,514754891;0,514754891;0,06601;1520;0,512820542;0,512820542;0;0;20;0;0
212;5;2;3;0,07692308;0,07692308;0,074012376;0,074012376;0,00949;228;0,07692308;0,07692308;0;0;3;0;0
212;2;0;16;0,410256416;0,410256416;0,41123274;0,41123274;0,05273;1216;0,410256416;0,410256416;0;0;16;0;0
215;7;11;30;1;1;1;1;1,2713;2910;1;1;30;0;0;0;0
216;5;11;30;1;1;1;1;0,70201;2910;1;1;30;0;0;0;0
217;7;6;10;0,107526883;0,107526883;0,098089404;0,098089404;0,03275;760;0,099541582;0,099541582;0;0;10;0;0
217;6;10;9;0,096774191;0,096774191;0,08798793;0,08798793;0,02937;684;0,089587428;0,089587428;0;0;9;0;0
217;10;4;2;0,021505376;0,021505376;0,018466039;0,018466039;0,00616;152;0,019908316;0,019908316;0;0;2;0;0
217;4;1;23;0,247311831;0,247311831;0,227534503;0,227534503;0,07596;1748;0,228945643;0,228945643;0;0;23;0;0
217;1;0;22;0,526881695;0,236559138;0,567922115;0,217295915;0,07254;1672;0,562017024;0,218991488;0;0;22;0;0
217;1;11;27;0,526881695;0,290322572;0,567922115;0,3506262;0,11705;2619;0,562017024;0,343025535;27;0;0;0;0
218;1;11;3;1;1;1;1;5,44896;291;1;1;3;0;0;0;0
223;7;11;30;1;1;1;1;5,0172;2910;1;1;30;0;0;0;0
228;8;11;30;1;1;1;1;11,16248;2910;1;1;30;0;0;0;0
239;7;11;30;1;1;1;1;1,90079;2910;1;1;30;0;0;0;0
241;4;11;30;1;1;1;1;5,39825;2910;1;1;30;0;0;0;0
246;5;10;8;1;1;1;1;0,03275;816;1;1;8;0;0;0;0
250;9;11;30;1;1;1;1;1,63557;2910;1;1;30;0;0;0;0
251;3;11;25;1;1;1;1;0,10832;2425;1;1;25;0;0;0;0
252;3;11;5;1;1;1;1;2,21274;485;1;1;5;0;0;0;0
254;0;11;30;1;1;1;1;2,48581;2910;1;1;30;0;0;0;0
256;3;5;3;1;1;1;1;0,01196;306;1;1;3;0;0;0;0
257;2;0;29;1;1;1;1;0,09579;2204;1;1;0;0;29;0;0
258;1;0;8;1;1;1;1;0,02609;608;1;1;0;0;8;0;0
263;6;11;30;1;1;1;1;8,81235;2910;1;1;30;0;0;0;0
272;5;2;8;0,333333343;0,333333343;0,331395358;0,331395358;0,02609;608;0,333333343;0,333333343;0;0;8;0;0
272;2;0;16;0,666666687;0,666666687;0,668604672;0,668604672;0,05264;1216;0,666666687;0,666666687;0;0;16;0;0
273;10;11;30;0,5;1;0,223800078;1;0,21017;2910;0,5;1;30;0;0;0;0
273;7;11;30;0,5;1;0,776199937;1;0,72894;2910;0,5;1;30;0;0;0;0
274;2;5;22;1;1;1;1;0,09082;2244;1;1;22;0;0;0;0
278;5;2;35;0,673076928;0,673076928;0,67395556;0,67395556;0,11569;2660;0,673076928;0,673076928;0;0;35;0;0
278;2;0;17;0,326923072;0,326923072;0,32604444;0,32604444;0,05597;1292;0,326923072;0,326923072;0;0;17;0;0
283;9;8;8;1;1;1;1;0,03271;816;1;1;8;0;0;0;0
297;8;4;30;1;1;1;1;0,12405;3060;1;1;30;0;0;0;0
301;7;5;18;1;1;1;1;0,07422;1836;1;1;18;0;0;0;0
307;7;11;30;1;1;1;1;11,11624;2910;1;1;30;0;0;0;0
318;4;10;3;1;1;1;1;0,01196;306;1;1;3;0;0;0;0
323;3;5;28;1;1;1;1;0,11572;2856;1;1;28;0;0;0;0
327;6;7;20;1;1;1;1;0,08252;2040;1;1;20;0;0;0;0
336;2;5;11;1;1;1;1;0,04517;1122;1;1;11;0;0;0;0
359;9;10;8;1;1;1;1;0,03275;816;1;1;8;0;0;0;0
362;1;4;30;1;1;1;1;0,12402;3060;1;1;30;0;0;0;0
367;4;1;32;0,581818163;0,581818163;0,582450807;0,582450807;0,10574;2432;0,581818163;0,581818163;0;0;32;0;0
367;1;0;23;0,418181807;0,418181807;0,417549163;0,417549163;0,07581;1748;0,418181807;0,418181807;0;0;23;0;0
368;5;3;17;1;1;1;1;0,07007;1734;1;1;17;0;0;0;0
374;10;6;25;1;1;1;1;0,10327;2550;1;1;25;0;0;0;0
398;6;11;30;1;1;1;1;1,79562;2910;1;1;30;0;0;0;0
399;7;6;20;1;1;1;1;0,08304;2040;1;1;20;0;0;0;0
400;7;6;5;1;1;1;1;0,02026;510;1;1;5;0;0;0;0
402;8;9;20;1;1;1;1;0,08252;2040;1;1;20;0;0;0;0
418;2;11;30;1;1;1;1;5,66354;2910;1;1;30;0;0;0;0
424;3;2;27;0,613636374;0,613636374;0,615126073;0,615126073;0,08936;2052;0,613636374;0,613636374;0;0;27;0;0
424;2;0;17;0,386363626;0,386363626;0,384873956;0,384873956;0,05591;1292;0,386363626;0,386363626;0;0;17;0;0
429;2;5;18;1;1;1;1;0,07422;1836;1;1;18;0;0;0;0
430;6;7;21;1;1;1;1;0,08667;2142;1;1;21;0;0;0;0
438;5;11;30;0,201342285;0,201342285;0,317077041;0,317077041;0,18234;2910;0,243433163;0,243433163;30;0;0;0;0
438;7;6;30;0,201342285;0,201342285;0,172468692;0,172468692;0,09918;2280;0,190731138;0,190731138;0;0;30;0;0
438;6;10;7;0,046979867;0,046979867;0,039641265;0,039641265;0,0228;532;0,044503931;0,044503931;0;0;7;0;0
